id,userid,movieid,rate
1664,13,154,5
1665,13,155,2
1666,13,157,3
1667,13,158,1
1668,13,160,4
1669,13,161,5
1670,13,163,3
1671,13,164,3
1672,13,165,3
1673,13,166,5
1674,13,167,4
1675,13,168,4
1676,13,170,5
1677,13,172,5
1678,13,173,2
1679,13,174,4
1680,13,175,4
1681,13,176,3
1682,13,177,5
1683,13,178,4
1684,13,179,2
1685,13,180,5
1686,13,181,5
1687,13,182,5
1688,13,183,4
1689,13,184,1
1690,13,185,3
1691,13,187,5
1692,13,188,4
1693,13,190,4
1694,13,191,3
1695,13,193,5
1696,13,194,5
1697,13,195,3
1698,13,196,4
1699,13,197,4
1700,13,199,5
1701,13,200,3
1702,13,201,1
1703,13,202,5
1704,13,204,5
1705,13,205,2
1706,13,208,5
1707,13,209,3
1708,13,210,3
1709,13,211,4
1710,13,212,5
1711,13,216,3
1712,13,217,1
1713,13,218,1
1714,13,219,1
1715,13,222,3
1716,13,223,5
1717,13,224,4
1718,13,225,2
1719,13,226,4
1720,13,227,5
1721,13,228,4
1722,13,229,4
1723,13,230,3
1724,13,231,3
1725,13,232,3
1726,13,233,4
1727,13,234,5
1728,13,235,2
1729,13,237,5
1730,13,238,3
1731,13,239,4
1732,13,241,3
1733,13,242,2
1734,13,243,3
1735,13,258,4
1736,13,260,1
1737,13,261,1
1738,13,262,4
1739,13,263,5
1740,13,264,4
1741,13,265,4
1742,13,268,4
1743,13,269,2
1744,13,270,4
1745,13,271,1
1746,13,273,3
1747,13,274,3
1748,13,275,3
1749,13,276,5
1750,13,279,5
1751,13,280,4
1752,13,281,3
1753,13,285,5
1754,13,286,3
1755,13,287,1
1756,13,288,1
1757,13,289,2
1758,13,290,4
1759,13,292,5
1760,13,294,2
1761,13,299,3
1762,13,300,1
1763,13,301,1
1764,13,302,5
1765,13,303,4
1766,13,305,4
1767,13,306,3
1768,13,307,2
1769,13,308,3
1770,13,310,4
1771,13,311,3
1772,13,312,1
1773,13,313,4
1774,13,314,1
1775,13,315,5
1776,13,316,5
1777,13,317,5
1778,13,318,3
1779,13,319,4
1780,13,320,1
1781,13,321,2
1782,13,322,3
1783,13,323,3
1784,13,326,3
1785,13,327,3
1786,13,328,3
1787,13,329,2
1788,13,331,3
1789,13,332,3
1790,13,333,3
1791,13,334,1
1792,13,336,2
1793,13,338,1
1794,13,339,3
1795,13,340,2
1796,13,341,2
1797,13,342,4
1798,13,343,1
1799,13,345,4
1800,13,346,4
1801,13,347,5
1802,13,348,2
1803,13,349,1
1804,13,350,2
1805,13,351,1
1806,13,353,4
1807,13,354,2
1808,13,355,3
1809,13,357,3
1810,13,358,3
1811,13,362,4
1812,13,363,3
1813,13,367,3
1814,13,370,1
1815,13,371,3
1816,13,377,1
1817,13,379,1
1818,13,382,1
1819,13,384,2
1820,13,385,3
1821,13,387,3
1822,13,391,3
1823,13,393,3
1824,13,394,2
1825,13,396,3
1826,13,398,2
1827,13,400,4
1828,13,401,1
1829,13,402,4
1830,13,403,2
1831,13,404,5
1832,13,405,2
1833,13,406,1
1834,13,409,3
1835,13,410,1
1836,13,411,2
1837,13,413,1
1838,13,414,5
1839,13,416,3
1840,13,417,2
1841,13,418,2
1842,13,419,3
1843,13,420,4
1844,13,421,2
1845,13,423,5
1846,13,424,1
1847,13,427,5
1848,13,428,5
1849,13,429,5
1850,13,430,5
1851,13,431,1
1852,13,432,4
1853,13,433,4
1854,13,435,5
1855,13,436,2
1856,13,437,1
1857,13,438,1
1858,13,439,1
1859,13,440,1
1860,13,441,1
1861,13,442,1
1862,13,443,4
1863,13,444,4
1864,13,445,4
1865,13,446,1
1866,13,447,2
1867,13,448,1
1868,13,449,4
1869,13,450,3
1870,13,451,1
1871,13,452,3
1872,13,453,2
1873,13,455,3
1874,13,457,1
1875,13,462,5
1876,13,463,5
1877,13,467,5
1878,13,471,1
1879,13,472,5
1880,13,473,4
1881,13,474,4
1882,13,475,3
1883,13,476,2
1884,13,477,4
1885,13,478,4
1886,13,480,3
1887,13,481,3
1888,13,482,5
1889,13,483,5
1890,13,484,5
1891,13,485,1
1892,13,488,3
1893,13,491,4
1894,13,492,5
1895,13,493,5
1896,13,494,4
1897,13,497,5
1898,13,498,4
1899,13,501,5
1900,13,502,5
1901,13,504,5
1902,13,505,3
1903,13,506,5
1904,13,507,1
1905,13,508,3
1906,13,509,5
1907,13,510,5
1908,13,511,5
1909,13,514,5
1910,13,515,2
1911,13,516,5
1912,13,517,5
1913,13,518,4
1914,13,519,5
1915,13,520,4
1916,13,522,5
1917,13,523,4
1918,13,524,4
1919,13,525,5
1920,13,527,5
1921,13,529,4
1922,13,530,5
1923,13,531,3
1924,13,538,1
1925,13,539,1
1926,13,540,3
1927,13,541,1
1928,13,546,3
1929,13,547,1
1930,13,548,3
1931,13,549,4
1932,13,550,4
1933,13,551,1
1934,13,553,2
1935,13,554,2
1936,13,558,1
1937,13,559,1
1938,13,561,1
1939,13,563,1
1940,13,564,1
1941,13,565,1
1942,13,566,5
1943,13,567,1
1944,13,568,3
1945,13,569,2
1946,13,570,5
1947,13,572,2
1948,13,573,3
1949,13,576,3
1950,13,578,3
1951,13,585,4
1952,13,586,3
1953,13,588,4
1954,13,589,3
1955,13,590,2
1956,13,596,3
1957,13,597,3
1958,13,601,4
1959,13,602,4
1960,13,603,4
1961,13,604,5
1962,13,606,4
1963,13,610,2
1964,13,612,4
1965,13,613,4
1966,13,614,4
1967,13,615,4
1968,13,617,3
1969,13,619,3
1970,13,621,4
1971,13,624,5
1972,13,625,2
1973,13,629,1
1974,13,630,2
1975,13,631,3
1976,13,632,3
1977,13,635,1
1978,13,636,2
1979,13,637,2
1980,13,638,3
1981,13,639,3
1982,13,646,4
1983,13,647,5
1984,13,650,2
1985,13,651,5
1986,13,652,5
1987,13,654,5
1988,13,655,5
1989,13,656,5
1990,13,657,4
1991,13,659,3
1992,13,661,5
1993,13,662,5
1994,13,663,5
1995,13,665,2
1996,13,667,1
1997,13,668,1
1998,13,669,1
1999,13,670,3
2000,13,671,3
2001,13,672,1
2002,13,673,3
2003,13,674,3
2004,13,675,5
2005,13,678,3
2006,13,679,4
2007,13,682,1
2008,13,683,1
2009,13,684,5
2010,13,685,5
2011,13,686,5
2012,13,687,1
2013,13,688,1
2014,13,689,2
2015,13,690,3
2016,13,691,4
2017,13,692,4
2018,13,694,4
2019,13,705,5
2020,13,706,1
2021,13,709,4
2022,13,712,4
2023,13,716,4
2024,13,720,4
2025,13,722,3
2026,13,732,5
2027,13,733,5
2028,13,735,3
2029,13,736,4
2030,13,737,4
2031,13,739,4
2032,13,740,1
2033,13,746,3
2034,13,747,4
2035,13,748,4
2036,13,749,3
2037,13,750,5
2038,13,751,5
2039,13,752,1
2040,13,754,4
2041,13,755,3
2042,13,756,2
2043,13,757,3
2044,13,758,1
2045,13,759,2
2046,13,760,1
2047,13,761,4
2048,13,762,5
2049,13,763,1
2050,13,764,2
2051,13,765,2
2052,13,766,4
2053,13,767,1
2054,13,768,4
2055,13,769,3
2056,13,770,4
2057,13,771,3
2058,13,772,1
2059,13,773,1
2060,13,774,1
2061,13,775,4
2062,13,776,2
2063,13,777,1
2064,13,778,3
2065,13,779,3
2066,13,780,1
2067,13,781,3
2068,13,782,3
2069,13,783,3
2070,13,784,1
2071,13,785,3
2072,13,786,3
2073,13,787,3
2074,13,788,1
2075,13,789,5
2076,13,790,2
2077,13,791,5
2078,13,792,5
2079,13,793,5
2080,13,794,4
2081,13,795,2
2082,13,796,3
2083,13,797,5
2084,13,798,2
2085,13,799,4
2086,13,800,1
2087,13,801,3
2088,13,802,2
2089,13,803,3
2090,13,804,2
2091,13,805,4
2092,13,806,5
2093,13,807,1
2094,13,808,2
2095,13,809,4
2096,13,810,5
2097,13,811,5
2098,13,812,2
2099,13,813,1
2100,13,814,5
2101,13,815,4
2102,13,816,1
2103,13,817,1
2104,13,818,3
2105,13,819,1
2106,13,820,4
2107,13,821,3
2108,13,822,3
2109,13,823,5
2110,13,824,3
2111,13,825,1
2112,13,826,5
2113,13,827,3
2114,13,828,1
2115,13,829,3
2116,13,830,1
2117,13,831,3
2118,13,832,4
2119,13,833,2
2120,13,834,1
2121,13,835,3
2122,13,837,4
2123,13,838,1
2124,13,839,1
2125,13,840,3
2126,13,841,1
2127,13,842,2
2128,13,843,5
2129,13,844,1
2130,13,845,3
2131,13,846,2
2132,13,847,4
2133,13,848,5
2134,13,849,1
2135,13,850,4
2136,13,851,5
2137,13,852,1
2138,13,853,1
2139,13,854,1
2140,13,855,4
2141,13,856,5
2142,13,857,3
2143,13,858,1
2144,13,859,1
2145,13,860,1
2146,13,861,3
2147,13,862,3
2148,13,863,4
2149,13,864,4
2150,13,865,5
2151,13,866,3
2152,13,867,5
2153,13,868,5
2154,13,869,3
2155,13,870,3
2156,13,871,2
2157,13,872,3
2158,13,873,1
2159,13,874,5
2160,13,875,1
2161,13,876,2
2162,13,877,2
2163,13,878,1
2164,13,879,2
2165,13,880,3
2166,13,881,2
2167,13,882,3
2168,13,883,3
2169,13,884,2
2170,13,885,1
2171,13,886,5
2172,13,887,5
2173,13,888,2
2174,13,889,3
2175,13,890,1
2176,13,891,1
2177,13,892,3
2178,13,893,3
2179,13,894,1
2180,13,895,1
2181,13,896,5
2182,13,897,1
2183,13,898,1
2184,13,899,1
2185,13,900,5
2186,13,901,1
2187,13,902,3
2188,13,903,3
2189,13,904,1
2190,13,905,2
2191,13,906,3
2192,13,907,1
2193,13,908,1
2194,13,909,5
2195,13,910,2
2196,13,911,2
2197,13,912,2
2198,13,913,1
2199,13,914,2
2200,13,915,5
2201,13,916,4
2202,13,917,4
2203,13,918,3
2204,14,7,5
2205,14,9,4
2206,14,12,5
2207,14,13,4
2208,14,14,3
2209,14,15,4
2210,14,18,3
2211,14,19,5
2212,14,23,5
2213,14,25,2
2214,14,32,5
2215,14,42,4
2216,14,50,5
2217,14,56,5
2218,14,70,1
2219,14,81,5
2220,14,93,3
2221,14,96,4
2222,14,100,5
2223,14,116,5
2224,14,121,3
2225,14,124,5
2226,14,127,2
2227,14,151,5
2228,14,168,4
2229,14,172,5
2230,14,173,4
2231,14,175,5
2232,14,176,1
2233,14,181,5
2234,14,186,4
2235,14,191,4
2236,14,195,5
2237,14,202,3
2238,14,204,5
2239,14,210,5
2240,14,211,4
2241,14,222,4
2242,14,238,5
2243,14,240,5
2244,14,242,4
2245,14,265,3
2246,14,275,4
2247,14,276,4
2248,14,283,4
2249,14,285,5
2250,14,288,4
2251,14,302,5
2252,14,313,2
2253,14,319,1
2254,14,382,5
2255,14,408,5
2256,14,427,5
2257,14,428,4
2258,14,430,5
2259,14,455,4
2260,14,473,5
2261,14,475,3
2262,14,477,4
2263,14,492,4
2264,14,498,5
2265,14,507,4
2266,14,509,5
2267,14,514,4
2268,14,517,4
2269,14,519,5
2270,14,523,4
2271,14,524,5
2272,14,525,5
2273,14,588,4
2274,14,596,3
2275,14,603,4
2276,14,628,5
2277,14,654,4
2278,14,655,5
2279,14,663,5
2280,14,716,5
2281,14,750,3
2282,14,762,3
2283,14,792,5
2284,14,813,2
2285,14,820,3
2286,14,845,3
2287,14,919,4
2288,14,920,4
2289,14,921,5
2290,14,922,4
2291,14,923,5
2292,15,1,1
2293,15,7,1
2294,15,9,4
2295,15,13,1
2296,15,14,4
2297,15,15,4
2298,15,18,1
2299,15,20,3
2300,15,50,5
2301,15,111,4
2302,15,118,1
2303,15,121,3
2304,15,125,5
2305,15,137,4
2306,15,148,3
2307,15,181,5
2308,15,220,4
2309,15,225,3
2310,15,235,1
2311,15,237,3
2312,15,243,1
2313,15,244,2
2314,15,248,1
2315,15,249,1
2316,15,251,2
2317,15,252,2
2318,15,255,5
2319,15,257,4
2320,15,258,3
2321,15,269,5
2322,15,274,4
2323,15,275,4
2324,15,278,1
2325,15,280,3
2326,15,282,3
2327,15,283,4
2328,15,285,4
2329,15,286,2
2330,15,289,3
2331,15,291,3
2332,15,292,5
2333,15,297,3
2334,15,300,4
2335,15,301,4
2336,15,302,4
2337,15,303,3
2338,15,306,5
2339,15,307,1
2340,15,308,5
2341,15,310,4
2342,15,322,3
2343,15,323,1
2344,15,328,3
2345,15,333,1
2346,15,409,3
2347,15,411,2
2348,15,455,1
2349,15,458,5
2350,15,459,5
2351,15,471,4
2352,15,472,3
2353,15,476,4
2354,15,508,2
2355,15,546,2
2356,15,591,2
2357,15,620,4
2358,15,676,4
2359,15,690,4
2360,15,696,2
2361,15,742,2
2362,15,744,4
2363,15,748,3
2364,15,754,5
2365,15,815,1
2366,15,823,2
2367,15,845,2
2368,15,864,4
2369,15,866,4
2370,15,879,3
2371,15,889,3
2372,15,924,3
2373,15,925,2
2374,15,926,1
2375,15,927,4
2376,15,928,1
2377,15,929,1
2378,15,930,2
2379,15,931,1
2380,15,933,1
2381,15,934,4
2382,15,935,3
2383,15,936,5
2384,15,937,4
2385,15,938,3
2386,16,1,5
2387,16,4,5
2388,16,7,5
2389,16,9,5
2390,16,11,5
2391,16,12,5
2392,16,15,5
2393,16,22,5
2394,16,27,2
2395,16,28,5
2396,16,31,5
2397,16,33,2
2398,16,39,5
2399,16,51,4
2400,16,56,5
2401,16,58,4
2402,16,66,4
2403,16,69,5
2404,16,70,4
2405,16,71,5
2406,16,76,5
2407,16,79,5
2408,16,87,4
2409,16,92,4
2410,16,95,5
2411,16,96,5
2412,16,98,5
2413,16,99,5
2414,16,100,5
2415,16,109,4
2416,16,125,3
2417,16,127,5
2418,16,134,4
2419,16,135,4
2420,16,143,5
2421,16,144,5
2422,16,151,5
2423,16,152,4
2424,16,155,3
2425,16,156,4
2426,16,158,4
2427,16,160,4
2428,16,161,5
2429,16,164,5
2430,16,168,4
2431,16,172,5
2432,16,174,5
2433,16,180,5
2434,16,182,5
2435,16,183,5
2436,16,191,5
2437,16,195,5
2438,16,199,5
2439,16,200,5
2440,16,202,5
2441,16,204,5
2442,16,208,5
2443,16,216,5
2444,16,227,5
2445,16,228,5
2446,16,230,5
2447,16,233,5
2448,16,234,5
2449,16,237,5
2450,16,240,4
2451,16,273,5
2452,16,282,5
2453,16,284,1
2454,16,286,2
2455,16,288,3
2456,16,294,4
2457,16,300,5
2458,16,302,5
2459,16,318,5
2460,16,321,3
2461,16,357,5
2462,16,367,3
2463,16,385,5
2464,16,404,5
2465,16,410,5
2466,16,418,5
2467,16,423,5
2468,16,427,5
2469,16,443,5
2470,16,447,5
2471,16,448,5
2472,16,467,5
2473,16,469,3
2474,16,471,3
2475,16,476,3
2476,16,479,5
2477,16,480,5
2478,16,482,5
2479,16,496,5
2480,16,498,5
2481,16,502,4
2482,16,504,5
2483,16,509,2
2484,16,510,4
2485,16,531,5
2486,16,546,4
2487,16,564,1
2488,16,583,4
2489,16,591,4
2490,16,602,5
2491,16,603,5
2492,16,606,4
2493,16,629,4
2494,16,642,5
2495,16,654,5
2496,16,655,5
2497,16,657,5
2498,16,661,4
2499,16,684,5
2500,16,692,4
2501,16,693,4
2502,16,732,5
2503,16,735,3
2504,16,761,2
2505,16,770,3
2506,16,812,2
2507,16,939,4
2508,16,940,2
2509,16,941,1
2510,16,942,4
2511,16,943,3
2512,16,945,4
2513,16,946,5
2514,16,947,4
2515,16,948,3
2516,17,7,4
2517,17,100,4
2518,17,111,3
2519,17,126,4
2520,17,137,4
2521,17,150,5
2522,17,221,2
2523,17,222,3
2524,17,243,1
2525,17,269,4
2526,17,276,4
2527,17,286,3
2528,17,294,4
2529,17,323,1
2530,17,471,2
2531,17,475,4
2532,17,628,1
2533,17,919,4
2534,18,1,5
2535,18,4,3
2536,18,6,5
2537,18,8,5
2538,18,9,5
2539,18,12,5
2540,18,13,5
2541,18,14,5
2542,18,15,4
2543,18,19,3
2544,18,22,5
2545,18,23,4
2546,18,25,3
2547,18,28,3
2548,18,32,2
2549,18,42,3
2550,18,45,5
2551,18,47,3
2552,18,48,4
2553,18,50,4
2554,18,52,5
2555,18,56,5
2556,18,57,4
2557,18,58,4
2558,18,59,4
2559,18,60,4
2560,18,61,4
2561,18,64,5
2562,18,65,5
2563,18,66,3
2564,18,69,3
2565,18,70,4
2566,18,71,4
2567,18,72,3
2568,18,79,4
2569,18,81,3
2570,18,82,3
2571,18,83,5
2572,18,88,3
2573,18,89,3
2574,18,91,3
2575,18,94,3
2576,18,95,4
2577,18,97,4
2578,18,98,5
2579,18,99,5
2580,18,100,5
2581,18,111,3
2582,18,116,5
2583,18,125,3
2584,18,126,5
2585,18,127,5
2586,18,131,4
2587,18,132,5
2588,18,133,5
2589,18,134,5
2590,18,135,3
2591,18,136,5
2592,18,137,5
2593,18,142,4
2594,18,143,4
2595,18,151,3
2596,18,152,3
2597,18,153,4
2598,18,154,4
2599,18,157,3
2600,18,162,4
2601,18,165,4
2602,18,166,4
2603,18,168,3
2604,18,169,5
2605,18,170,5
2606,18,172,3
2607,18,174,4
2608,18,175,4
2609,18,177,3
2610,18,178,3
2611,18,179,4
2612,18,180,4
2613,18,181,3
2614,18,185,3
2615,18,186,4
2616,18,187,5
2617,18,188,3
2618,18,189,5
2619,18,190,4
2620,18,191,4
2621,18,193,5
2622,18,194,3
2623,18,195,3
2624,18,196,3
2625,18,197,4
2626,18,198,3
2627,18,199,3
2628,18,200,3
2629,18,204,3
2630,18,208,4
2631,18,209,4
2632,18,210,5
2633,18,211,5
2634,18,212,5
2635,18,213,5
2636,18,214,4
2637,18,215,3
2638,18,216,4
2639,18,221,5
2640,18,223,5
2641,18,224,5
2642,18,234,3
2643,18,236,3
2644,18,237,3
2645,18,238,5
2646,18,241,3
2647,18,242,5
2648,18,269,5
2649,18,275,5
2650,18,276,5
2651,18,283,5
2652,18,284,3
2653,18,285,5
2654,18,286,5
2655,18,287,4
2656,18,317,5
2657,18,318,5
2658,18,319,4
2659,18,357,4
2660,18,367,4
2661,18,378,3
2662,18,381,4
2663,18,382,3
2664,18,386,2
2665,18,387,4
2666,18,392,3
2667,18,393,3
2668,18,402,3
2669,18,403,3
2670,18,404,4
2671,18,411,3
2672,18,414,4
2673,18,416,5
2674,18,418,3
2675,18,419,3
2676,18,423,5
2677,18,425,3
2678,18,427,5
2679,18,428,3
2680,18,430,4
2681,18,432,4
2682,18,434,3
2683,18,435,4
2684,18,451,3
2685,18,461,4
2686,18,462,3
2687,18,463,4
2688,18,474,4
2689,18,476,3
2690,18,478,5
2691,18,479,4
2692,18,480,4
2693,18,482,5
2694,18,483,4
2695,18,485,5
2696,18,486,3
2697,18,487,4
2698,18,488,3
2699,18,489,4
2700,18,492,4
2701,18,493,5
2702,18,494,3
2703,18,497,4
2704,18,498,4
2705,18,504,5
2706,18,509,4
2707,18,510,4
2708,18,512,5
2709,18,513,4
2710,18,514,5
2711,18,515,5
2712,18,516,5
2713,18,517,2
2714,18,519,4
2715,18,520,4
2716,18,523,4
2717,18,524,4
2718,18,526,4
2719,18,527,4
2720,18,528,4
2721,18,529,5
2722,18,530,4
2723,18,549,4
2724,18,582,5
2725,18,588,4
2726,18,602,3
2727,18,603,3
2728,18,604,5
2729,18,607,3
2730,18,609,4
2731,18,610,4
2732,18,612,4
2733,18,613,5
2734,18,614,4
2735,18,627,3
2736,18,629,3
2737,18,630,3
2738,18,631,5
2739,18,633,5
2740,18,639,4
2741,18,647,4
2742,18,649,3
2743,18,654,4
2744,18,659,4
2745,18,660,5
2746,18,663,4
2747,18,692,3
2748,18,699,5
2749,18,702,3
2750,18,704,3
2751,18,705,3
2752,18,707,3
2753,18,708,3
2754,18,709,5
2755,18,714,4
2756,18,716,5
2757,18,724,4
2758,18,732,3
2759,18,735,4
2760,18,736,4
2761,18,737,3
2762,18,739,3
2763,18,747,3
2764,18,753,4
2765,18,762,3
2766,18,775,3
2767,18,778,2
2768,18,781,3
2769,18,792,5
2770,18,794,3
2771,18,805,4
2772,18,845,3
2773,18,856,5
2774,18,863,3
2775,18,921,5
2776,18,923,5
2777,18,949,3
2778,18,951,3
2779,18,952,2
2780,18,953,3
2781,18,954,3
2782,18,955,4
2783,18,956,5
2784,18,957,3
2785,18,958,5
2786,18,959,3
2787,18,960,4
2788,18,961,3
2789,18,962,4
2790,18,963,5
2791,18,964,3
2792,18,965,4
2793,18,966,2
2794,18,967,3
2795,18,968,3
2796,18,969,3
2797,18,970,3
2798,18,971,4
2799,18,972,3
2800,18,973,3
2801,19,8,5
2802,19,202,4
2803,19,210,3
2804,19,211,4
2805,19,268,2
2806,19,288,3
2807,19,294,3
2808,19,319,4
2809,19,325,4
2810,19,887,4
2811,20,1,3
2812,20,15,4
2813,20,22,5
2814,20,50,3
2815,20,69,1
2816,20,82,4
2817,20,87,5
2818,20,94,2
2819,20,95,3
2820,20,98,3
2821,20,121,3
2822,20,143,3
2823,20,144,2
2824,20,148,5
2825,20,151,3
2826,20,174,4
2827,20,181,4
2828,20,204,3
2829,20,210,4
2830,20,243,4
2831,20,252,4
2832,20,274,4
2833,20,323,4
2834,20,357,1
2835,20,378,3
2836,20,423,2
2837,20,496,5
2838,20,498,3
2839,20,568,4
2840,20,588,4
2841,20,597,3
2842,20,633,4
2843,20,742,4
2844,20,763,1
2845,20,820,2
2846,20,866,1
2847,20,931,1
2848,20,934,4
2849,21,1,5
2850,21,5,2
2851,21,7,5
2852,21,9,5
2853,21,15,4
2854,21,17,4
2855,21,50,3
2856,21,53,4
2857,21,56,5
2858,21,98,5
2859,21,100,5
2860,21,106,2
2861,21,118,1
2862,21,121,1
2863,21,123,4
2864,21,127,5
2865,21,145,1
2866,21,148,1
2867,21,184,4
2868,21,185,5
2869,21,200,5
2870,21,201,5
2871,21,217,3
2872,21,218,4
2873,21,219,5
2874,21,234,5
2875,21,240,4
2876,21,242,3
2877,21,243,2
2878,21,244,4
2879,21,245,1
2880,21,258,4
2881,21,259,2
2882,21,260,2
2883,21,261,1
2884,21,262,4
2885,21,263,1
2886,21,264,3
2887,21,273,4
2888,21,281,2
2889,21,286,3
2890,21,288,3
2891,21,289,3
2892,21,291,3
2893,21,292,3
2894,21,294,3
2895,21,295,3
2896,21,298,5
2897,21,299,1
2898,21,300,3
2899,21,301,4
2900,21,319,2
2901,21,320,3
2902,21,321,3
2903,21,322,3
2904,21,323,2
2905,21,325,4
2906,21,326,5
2907,21,327,3
2908,21,328,3
2909,21,330,4
2910,21,358,3
2911,21,379,3
2912,21,396,2
2913,21,406,1
2914,21,408,5
2915,21,413,2
2916,21,424,1
2917,21,436,4
2918,21,437,1
2919,21,438,1
2920,21,439,1
2921,21,441,3
2922,21,443,4
2923,21,444,3
2924,21,445,3
2925,21,448,4
2926,21,452,4
2927,21,453,2
2928,21,457,1
2929,21,473,3
2930,21,547,2
2931,21,551,3
2932,21,559,1
2933,21,561,1
2934,21,563,2
2935,21,564,3
2936,21,565,3
2937,21,567,2
2938,21,569,3
2939,21,573,2
2940,21,590,1
2941,21,591,3
2942,21,595,3
2943,21,596,3
2944,21,619,2
2945,21,628,3
2946,21,635,4
2947,21,637,4
2948,21,656,5
2949,21,665,3
2950,21,668,1
2951,21,669,1
2952,21,670,3
2953,21,671,5
2954,21,672,3
2955,21,674,2
2956,21,675,5
2957,21,678,2
2958,21,680,1
2959,21,687,2
2960,21,688,1
2961,21,696,2
2962,21,706,2
2963,21,717,1
2964,21,741,3
2965,21,742,3
2966,21,748,1
2967,21,758,1
2968,21,760,1
2969,21,767,1
2970,21,769,1
2971,21,773,3
2972,21,774,2
2973,21,800,1
2974,21,816,1
2975,21,817,3
2976,21,820,3
2977,21,834,1
2978,21,839,1
2979,21,844,4
2980,21,853,5
2981,21,854,5
2982,21,858,1
2983,21,859,2
2984,21,860,2
2985,21,872,2
2986,21,873,2
2987,21,874,2
2988,21,875,4
2989,21,876,2
2990,21,877,2
2991,21,878,2
2992,21,925,2
2993,21,928,3
2994,21,930,1
2995,21,931,2
2996,21,974,3
2997,21,975,3
2998,21,976,1
2999,21,977,2
3000,21,978,1
3001,21,979,2
3002,21,980,2
3003,21,981,2
3004,21,982,1
3005,21,983,2
3006,21,984,1
3007,21,985,2
3008,21,986,1
3009,21,987,3
3010,21,988,1
3011,21,989,3
3012,21,990,2
3013,21,991,2
3014,21,992,2
3015,21,993,4
3016,21,994,2
3017,21,995,2
3018,22,2,2
3019,22,4,5
3020,22,17,4
3021,22,21,4
3022,22,24,5
3023,22,29,1
3024,22,50,5
3025,22,53,3
3026,22,62,4
3027,22,68,4
3028,22,85,5
3029,22,89,5
3030,22,94,3
3031,22,96,5
3032,22,105,1
3033,22,109,4
3034,22,110,1
3035,22,117,4
3036,22,118,4
3037,22,121,3
3038,22,127,5
3039,22,144,5
3040,22,153,5
3041,22,154,4
3042,22,161,4
3043,22,163,1
3044,22,167,3
3045,22,168,5
3046,22,172,4
3047,22,173,5
3048,22,174,5
3049,22,175,4
3050,22,176,5
3051,22,181,5
3052,22,184,5
3053,22,186,5
3054,22,187,5
3055,22,194,5
3056,22,195,4
3057,22,201,4
3058,22,202,5
3059,22,204,5
3060,22,208,5
3061,22,209,4
3062,22,210,3
3063,22,211,3
3064,22,216,4
3065,22,222,4
3066,22,226,4
3067,22,227,4
3068,22,228,4
3069,22,229,2
3070,22,230,4
3071,22,231,2
3072,22,233,3
3073,22,238,5
3074,22,250,5
3075,22,265,3
3076,22,290,5
3077,22,294,1
3078,22,358,5
3079,22,367,1
3080,22,384,3
3081,22,385,4
3082,22,386,3
3083,22,393,4
3084,22,399,4
3085,22,403,5
3086,22,405,1
3087,22,407,3
3088,22,411,1
3089,22,430,4
3090,22,431,4
3091,22,433,3
3092,22,435,5
3093,22,449,1
3094,22,451,4
3095,22,455,5
3096,22,456,1
3097,22,502,4
3098,22,515,5
3099,22,523,5
3100,22,526,4
3101,22,546,3
3102,22,550,5
3103,22,554,1
3104,22,566,3
3105,22,568,4
3106,22,636,3
3107,22,648,4
3108,22,651,4
3109,22,665,1
3110,22,683,1
3111,22,684,3
3112,22,687,1
3113,22,688,1
3114,22,692,4
3115,22,712,4
3116,22,731,3
3117,22,732,4
3118,22,780,1
3119,22,792,4
3120,22,840,4
3121,22,862,1
3122,22,871,3
3123,22,878,1
3124,22,926,1
3125,22,932,1
3126,22,948,1
3127,22,988,1
3128,22,996,1
3129,22,997,1
3130,22,998,1
3131,22,999,4
3132,22,1000,3
3133,22,1001,1
3134,22,1002,1
3135,22,1003,1
3136,23,1,5
3137,23,7,4
3138,23,8,4
3139,23,13,4
3140,23,14,4
3141,23,19,4
3142,23,28,3
3143,23,32,3
3144,23,50,4
3145,23,55,4
3146,23,56,4
3147,23,59,4
3148,23,62,3
3149,23,70,2
3150,23,71,3
3151,23,73,3
3152,23,79,4
3153,23,82,3
3154,23,83,4
3155,23,88,3
3156,23,89,5
3157,23,90,2
3158,23,91,4
3159,23,95,4
3160,23,96,4
3161,23,98,5
3162,23,99,4
3163,23,100,5
3164,23,102,3
3165,23,109,3
3166,23,116,5
3167,23,124,5
3168,23,131,4
3169,23,132,4
3170,23,133,4
3171,23,134,4
3172,23,143,3
3173,23,144,3
3174,23,145,3
3175,23,151,3
3176,23,153,4
3177,23,154,3
3178,23,155,3
3179,23,156,3
3180,23,161,2
3181,23,162,3
3182,23,171,5
3183,23,173,5
3184,23,174,4
3185,23,175,5
3186,23,176,3
3187,23,177,4
3188,23,181,4
3189,23,183,3
3190,23,185,4
3191,23,188,3
3192,23,189,5
3193,23,191,3
3194,23,194,4
3195,23,195,4
3196,23,202,3
3197,23,203,4
3198,23,204,3
3199,23,209,5
3200,23,211,4
3201,23,213,3
3202,23,214,3
3203,23,215,2
3204,23,216,4
3205,23,217,2
3206,23,219,1
3207,23,222,4
3208,23,224,5
3209,23,227,3
3210,23,228,4
3211,23,229,3
3212,23,230,4
3213,23,234,2
3214,23,235,1
3215,23,238,5
3216,23,250,4
